Cday,CT,bin,middle,mid_sep,others
2,1,4,,,
2,1,5,,,
2,1,6,,,
2,1,7,,,
2,1,8,,,
2,1,9,,,
2,1,10,,,
2,2,1,,,
2,2,2,,,
2,2,3,,,
2,2,4,,,
2,2,5,,,
2,2,6,,,
2,2,7,54.750000000063665,10.999999999921783,156.99999999993088
2,2,8,91.25000000035288,4.9999999999236024,261.9999999997235
2,2,9,0,0,358.25
2,2,10,0,0,358.25
2,3,1,0,0,358.25
2,3,2,0,0,358.25
2,3,3,0,0,358.25
2,3,4,,,
2,3,5,,,
2,3,6,,,
2,3,7,,,
2,3,8,,,
2,3,9,,,
2,3,10,,,
2,4,1,,,
2,4,2,,,
2,4,3,,,
2,4,4,,,
2,4,5,,,
2,4,6,,,
2,4,7,,,
2,4,8,,,
2,4,9,,,
2,4,10,,,
2,5,1,,,
2,5,2,,,
2,5,3,,,
2,5,4,,,
2,5,5,,,
2,5,6,,,
2,5,7,,,
2,5,8,,,
2,5,9,,,
2,5,10,,,
2,6,1,,,
2,6,2,,,
2,6,3,,,
2,6,4,,,
2,6,5,,,
2,6,6,,,
2,6,7,,,
2,6,8,,,
2,6,9,,,
2,6,10,,,
2,7,1,,,
2,7,2,,,
2,7,3,,,
2,7,4,,,
2,7,5,,,
2,7,6,,,
2,7,7,,,
2,7,8,,,
2,7,9,,,
2,7,10,,,
2,8,1,,,
2,8,2,,,
2,8,3,,,
2,8,4,,,
2,8,5,,,
2,8,6,,,
2,8,7,,,
2,8,8,,,
2,8,9,,,
2,8,10,,,
2,9,1,,,
2,9,2,,,
2,9,3,,,
2,9,4,,,
2,9,5,,,
2,9,6,,,
2,9,7,,,
2,9,8,,,
2,9,9,,,
2,9,10,,,
2,10,1,,,
2,10,2,,,
2,10,3,,,
2,10,4,,,
2,10,5,,,
2,10,6,,,
2,10,7,,,
2,10,8,,,
2,10,9,,,
2,10,10,,,
2,11,1,,,
2,11,2,,,
2,11,3,,,
2,11,4,,,
2,11,5,,,
2,11,6,,,
2,11,7,,,
2,11,8,,,
2,11,9,,,
2,11,10,,,
2,12,1,,,
2,12,2,,,
2,12,3,,,
2,12,4,,,
2,12,5,,,
2,12,6,,,
2,12,7,,,
2,12,8,,,
2,12,9,,,
2,12,10,,,
2,13,1,,,
2,13,2,,,
2,13,3,,,
2,13,4,,,
2,13,5,,,
2,13,6,,,
2,13,7,,,
2,13,8,,,
2,13,9,,,
2,13,10,,,
2,14,1,,,
2,14,2,,,
2,14,3,,,
2,14,4,,,
2,14,5,,,
2,14,6,,,
2,14,7,,,
2,14,8,,,
2,14,9,,,
2,14,10,,,
2,15,1,,,
2,15,2,,,
2,15,3,,,
2,15,4,,,
2,15,5,,,
2,15,6,,,
2,15,7,,,
2,15,8,,,
2,15,9,,,
2,15,10,,,
2,16,1,,,
2,16,2,,,
2,16,3,,,
2,16,4,,,
2,16,5,,,
2,16,6,,,
2,16,7,,,
2,16,8,,,
2,16,9,,,
2,16,10,,,
2,17,1,,,
2,17,2,,,
2,17,3,,,
2,17,4,,,
2,17,5,,,
2,17,6,,,
2,17,7,,,
2,17,8,,,
2,17,9,,,
2,17,10,,,
2,18,1,,,
2,18,2,,,
2,18,3,,,
2,18,4,,,
2,18,5,,,
2,18,6,,,
2,18,7,,,
2,18,8,,,
2,18,9,,,
2,18,10,,,
2,19,1,,,
2,19,2,,,
2,19,3,,,
2,19,4,,,
2,19,5,,,
2,19,6,,,
2,19,7,,,
2,19,8,,,
2,19,9,,,
2,19,10,,,
2,20,1,,,
2,20,2,,,
2,20,3,,,
2,20,4,,,
2,20,5,,,
2,20,6,,,
2,20,7,,,
2,20,8,,,
2,20,9,,,
2,20,10,,,
2,21,1,,,
2,21,2,,,
2,21,3,,,
2,21,4,,,
2,21,5,,,
2,21,6,,,
2,21,7,,,
2,21,8,,,
2,21,9,,,
2,21,10,,,
2,22,1,,,
2,22,2,,,
2,22,3,,,
2,22,4,,,
2,22,5,,,
2,22,6,,,
2,22,7,,,
2,22,8,,,
2,22,9,,,
2,22,10,,,
2,23,1,,,
2,23,2,,,
2,23,3,,,
2,23,4,,,
2,23,5,,,
2,23,6,,,
2,23,7,,,
2,23,8,,,
2,23,9,,,
2,23,10,,,
3,0,1,0,0,358.25
3,0,2,0,0,358.25
3,0,3,0,0,358.25
3,0,4,0,0,358.25
3,0,5,0,0,358.25
3,0,6,0,0,358.25
3,0,7,0,0,358.25
3,0,8,0,0,358.25
3,0,9,0,0,358.25
3,0,10,0,0,358.25
3,1,1,0,0,358.25
3,1,2,0,0,358.25
3,1,3,0,0,358.25
3,1,4,0,0,358.25
3,1,5,99.99999999977717,8,250.25000000009823
3,1,6,2.999999999998181,1.0000000000636646,354.24999999993815
3,1,7,7.999999999926331,8.000000000130967,342.2499999999427
3,1,8,88.49999999999272,20.99999999998181,248.75000000002547
3,1,9,2.499999999989086,0,355.7500000000109
3,1,10,107.99999999973716,2.0000000001355147,248.25000000012733
3,2,1,56.000000000245564,9.999999999853571,292.24999999990087
3,2,2,0,0,358.25
3,2,3,0,0,358.25
3,2,4,0,0,358.25
3,2,5,0,0,358.25
3,2,6,0,0,358.25
3,2,7,0,0,358.25
3,2,8,0,0,358.25
3,2,9,0,0,358.25
3,2,10,0,0,358.25
3,3,1,0,0,358.25
3,3,2,0,0,358.25
3,3,3,0,0,358.25
3,3,4,0,0,358.25
3,3,5,0,0,358.25
3,3,6,0,0,358.25
3,3,7,0,0,358.25
3,3,8,0,0,358.25
3,3,9,0,0,358.25
3,3,10,0,0,358.25
3,4,1,106.00000000019827,19.999999999687134,232.2500000001146
3,4,2,26.50000000034379,40.999999999701686,290.7499999999545
3,4,3,143.4999999998563,35.00000000009459,179.7500000000491
3,4,4,106.0000000001528,51.99999999983629,200.2500000000109
3,4,5,0,0,358.25
3,4,6,0,0,358.25
3,4,7,0,0,358.25
3,4,8,0,0,358.25
3,4,9,0,0,358.25
3,4,10,0,0,358.25
3,5,1,0,0,358.25
3,5,2,0,0,358.25
3,5,3,0,0,358.25
3,5,4,0,0,358.25
3,5,5,0,0,358.25
3,5,6,0,0,358.25
3,5,7,0,0,358.25
3,5,8,0,0,358.25
3,5,9,0,0,358.25
3,5,10,0,0,358.25
3,6,1,0,0,358.25
3,6,2,0,0,358.25
3,6,3,0,0,358.25
3,6,4,0,0,358.25
3,6,5,0,0,358.25
3,6,6,0,0,358.25
3,6,7,0,0,358.25
3,6,8,0,0,358.25
3,6,9,0,0,358.25
3,6,10,0,0,358.25
3,7,1,0,0,358.25
3,7,2,0,0,358.25
3,7,3,0,0,358.25
3,7,4,67.50000000016007,46.999999999883585,243.74999999995634
3,7,5,54.50000000029104,32.99999999996726,270.7499999997417
3,7,6,0,0,358.25
3,7,7,0,0,358.25
3,7,8,0,0,358.25
3,7,9,0,0,358.25
3,7,10,0,0,358.25
3,8,1,0,0,358.25
3,8,2,0,0,358.25
3,8,3,0,0,358.25
3,8,4,133.00000000020373,37.999999999919964,187.2499999998763
3,8,5,301.2500000000582,14.99999999998181,41.99999999995998
3,8,6,7.749999999996362,0,350.50000000000364
3,8,7,10.999999999934516,102.99999999996726,244.25000000009823
3,8,8,0,0,358.25
3,8,9,0,0,358.25
3,8,10,0,0,358.25
3,9,1,110.00000000004366,5.999999999996362,242.24999999995998
3,9,2,0.9999999998763087,23.000000000058208,334.2500000000655
3,9,3,135.0000000000946,33,190.2500000000873
3,9,4,77.49999999991269,8.999999999992724,271.7500000000946
3,9,5,15.500000000014552,8.999999999992724,333.7499999999927
3,9,6,199.00000000011642,12.999999999839929,146.25000000004366
3,9,7,1.9999999999345164,3,353.2500000000655
3,9,8,75.49999999990541,49.00000000024738,233.7499999998472
3,9,9,236.5,0,121.75
3,9,10,0,0,358.25
3,10,1,199.25000000017462,37.000000000029104,121.99999999979627
3,10,2,65.75000000005821,0,292.4999999999418
3,10,3,0,0,358.25
3,10,4,0,0,358.25
3,10,5,0,0,358.25
3,10,6,0,0,358.25
3,10,7,0,0,358.25
3,10,8,0,0,358.25
3,10,9,0,0,358.25
3,10,10,0,0,358.25
3,11,1,197.00000000017462,23.999999999978172,137.2499999998472
3,11,2,0,0,358.25
3,11,3,132.25,7.9999999999199645,218.00000000008004
3,11,4,125.74999999978172,12.00000000019645,220.50000000002183
3,11,5,50.99999999994907,68.74999999989086,238.50000000016007
3,11,6,169.0000000001237,37.249999999883585,151.99999999999272
3,11,7,16.00000000046566,6.999999999854481,335.24999999967986
3,11,8,0,0,358.25
3,11,9,0,0,358.25
3,11,10,0,0,358.25
3,12,1,0,0,358.25
3,12,2,0,0,358.25
3,12,3,0,0,358.25
3,12,4,0,0,358.25
3,12,5,258.2500000000946,35.99999999996362,63.99999999994179
3,12,6,263.75000000004366,40.000000000029104,54.49999999992724
3,12,7,0,0,358.25
3,12,8,68.99999999992724,26.000000000116415,263.24999999995634
3,12,9,10,9.000000000203727,339.2499999999418
3,12,10,276.49999999986176,7.000000000058208,74.75000000008004
3,13,1,40.49999999996362,13.00000000007276,304.7499999999636
3,13,2,70,51.99999999975989,236.2500000000291
3,13,3,32.999999999970896,98.99999999996362,226.25000000006548
3,13,4,23.000000000320142,104.49999999967986,230.75
3,13,5,19.00000000005093,90.49999999994179,248.75000000000728
3,13,6,107.99999999969441,22.00000000005093,228.25000000025466
3,13,7,8.250000000058208,22.99999999991269,327.0000000000291
3,13,8,25.749999999970896,0,332.5000000000291
3,13,9,0,0,358.25
3,13,10,0,0,358.25
3,14,1,0,0,358.25
3,14,2,0,0,358.25
3,14,3,0,0,358.25
3,14,4,0,0,358.25
3,14,5,0,0,358.25
3,14,6,0,0,358.25
3,14,7,0,0,358.25
3,14,8,97.99999999994907,4.000000000065484,256.24999999998545
3,14,9,185.99999999993452,27.000000000167347,145.24999999989814
3,14,10,5.999999999992724,1.9999999999272404,350.25000000008004
3,15,1,142.99999999981083,95.75000000010186,119.50000000008731
3,15,2,22.999999999905413,2.250000000145519,332.99999999994907
3,15,3,8.999999999985448,1.0000000000727596,348.2499999999418
3,15,4,99.00000000010914,43.99999999989814,215.24999999999272
3,15,5,0,0,358.25
3,15,6,0,0,358.25
3,15,7,0,0,358.25
3,15,8,0,0,358.25
3,15,9,0,0,358.25
3,15,10,0,0,358.25
3,16,1,0,0,358.25
3,16,2,0,0,358.25
3,16,3,0,0,358.25
3,16,4,184.99999999975262,26.00000000012369,147.2500000001237
3,16,5,0,0,358.25
3,16,6,0,0,358.25
3,16,7,60.750000000371074,33.99999999982538,263.49999999980355
3,16,8,110.24999999985448,37.00000000025466,210.99999999989086
3,16,9,11.999999999985448,10.000000000050932,336.2499999999636
3,16,10,0,0,358.25
3,17,1,0,0,358.25
3,17,2,0,0,358.25
3,17,3,0,0,358.25
3,17,4,0,0,358.25
3,17,5,0,0,358.25
3,17,6,0,0,358.25
3,17,7,0,0,358.25
3,17,8,0,0,358.25
3,17,9,0,0,358.25
3,17,10,0,0,358.25
3,18,1,0,0,358.25
3,18,2,0,0,358.25
3,18,3,0,0,358.25
3,18,4,9.999999999825377,49.000000000029104,299.2500000001455
3,18,5,166.2499999999709,35.00000000010186,156.99999999992724
3,18,6,16.749999999898137,1.0000000000582077,340.50000000004366
3,18,7,190.00000000007276,71.74999999981083,96.50000000011642
3,18,8,73.00000000001455,28.249999999970896,257.00000000001455
3,18,9,0,0,358.25
3,18,10,0,0,358.25
3,19,1,0,0,358.25
3,19,2,0,0,358.25
3,19,3,0,0,358.25
3,19,4,0,0,358.25
3,19,5,0,0,358.25
3,19,6,0,0,358.25
3,19,7,0,0,358.25
3,19,8,0,0,358.25
3,19,9,0,0,358.25
3,19,10,53.000000000043656,3.999999999854481,301.25000000010186
3,20,1,142.00000000020373,64.99999999988358,151.2499999999127
3,20,2,4.000000000276486,10,344.24999999986903
3,20,3,0.9999999998690328,164,193.25000000013097
3,20,4,14.000000000130967,46.00000000001455,298.2499999998545
3,20,5,1.0000000000582077,37.249999999970896,319.9999999999709
3,20,6,239.99999999998545,30.750000000116415,87.49999999989814
3,20,7,0,0,358.25
3,20,8,0,0,358.25
3,20,9,0,0,358.25
3,20,10,0,0,358.25
3,21,1,0,0,358.25
3,21,2,0,0,358.25
3,21,3,0,0,358.25
3,21,4,0,0,358.25
3,21,5,0,0,358.25
3,21,6,0,0,358.25
3,21,7,0,0,358.25
3,21,8,0,0,358.25
3,21,9,0,0,358.25
3,21,10,0,0,358.25
3,22,1,0,0,358.25
3,22,2,0,0,358.25
3,22,3,0,0,358.25
3,22,4,88.99999999982538,1.0000000000727596,268.25000000010186
3,22,5,86.99999999994179,37.25000000005821,234
3,22,6,101.99999999989814,6.750000000043656,249.5000000000582
3,22,7,231.74999999988358,47.99999999998545,78.50000000013097
3,22,8,88.24999999994179,7.000000000043656,263.00000000001455
3,22,9,0,0,358.25
3,22,10,0,0,358.25
3,23,1,0,0,358.25
3,23,2,0,0,358.25
3,23,3,0,0,358.25
3,23,4,0,0,358.25
3,23,5,0,0,358.25
3,23,6,46.000000000043656,5.999999999985448,306.2499999999709
3,23,7,65.00000000007276,5,288.25
3,23,8,27.999999999825377,28.99999999992724,301.2500000002474
3,23,9,291.00000000016007,0.9999999998399289,66.25
3,23,10,0,0,358.25
4,0,1,0,0,358.25
4,0,2,0,0,358.25
4,0,3,0,0,358.25
4,0,4,0,0,358.25
4,0,5,53.25000000004752,2.9999999999972715,301.9999999999552
4,0,6,118.75000000006662,2,237.5000000000009
4,0,7,0,0,358.25
4,0,8,1.0000000000713953,1.0000000000645741,356.24999999986403
4,0,9,0,0,358.25
4,0,10,16.999999999906777,40.00000000004229,301.25000000005093
4,1,1,0,0,358.25
4,1,2,22.00000000005275,0,336.24999999994725
4,1,3,5.999999999994543,7.000000000065484,345.25
4,1,4,0,0,358.25
4,1,5,0,8.999999999991815,349.2500000000082
4,1,6,93.00000000011823,7.000000000060027,258.24999999982174
4,1,7,0,0,358.25
4,1,8,0,0,358.25
4,1,9,0,0,358.25
4,1,10,0,0,358.25
4,2,1,0,0,358.25
4,2,2,0,0,358.25
4,2,3,0,0,358.25
4,2,4,0,0,358.25
4,2,5,0,0,358.25
4,2,6,0,0,358.25
4,2,7,0,0,358.25
4,2,8,0,0,358.25
4,2,9,0,0,358.25
4,2,10,0,0,358.25
4,3,1,0,0,358.25
4,3,2,0,0,358.25
4,3,3,6,16.99999999991269,64.99999999998727
4,3,4,70.99999999947067,128.00000000022192,159.2500000003074
4,3,5,47.00000000030195,12.999999999847205,298.24999999985084
4,3,6,61.00000000042928,37.99999999989632,259.2499999996744
4,3,7,11.999999999990905,2.999999999996362,343.25000000001273
4,3,8,0,0,358.25
4,3,9,0,0,358.25
4,3,10,0,0,358.25
4,4,1,0,0,358.25
4,4,2,0,0,358.25
4,4,3,0,0,358.25
4,4,4,0,0,358.25
4,4,5,0,0,358.25
4,4,6,0,0,358.25
4,4,7,0,0,358.25
4,4,8,0,0,358.25
4,4,9,0,0,358.25
4,4,10,0,0,358.25
4,5,1,0,0,358.25
4,5,2,0,0,358.25
4,5,3,0,0,358.25
4,5,4,0,0,358.25
4,5,5,0,0,358.25
4,5,6,0,0,358.25
4,5,7,0,0,358.25
4,5,8,0,0,358.25
4,5,9,0,0,358.25
4,5,10,0,0,358.25
4,6,1,0,0,358.25
4,6,2,0,0,358.25
4,6,3,0,0,358.25
4,6,4,0,0,358.25
4,6,5,0,0,358.25
4,6,6,126.99999999994907,19.999999999919964,211.25000000013097
4,6,7,14.000000000138243,5.999999999770807,338.25000000009095
4,6,8,0,0,358.25
4,6,9,0,0,358.25
4,6,10,0,0,358.25
4,7,1,0,0,358.25
4,7,2,0,0,358.25
4,7,3,0,0,358.25
4,7,4,0,0,358.25
4,7,5,0,0,358.25
4,7,6,0,0,358.25
4,7,7,0,0,358.25
4,7,8,0,0,358.25
4,7,9,0,0,358.25
4,7,10,35.99999999996726,17.000000000065484,305.24999999996726
4,8,1,193.9999999999818,47,117.25000000009459
4,8,2,115.50000000001091,1.9999999999417923,240.7500000000473
4,8,3,143.49999999981446,5.000000000127329,209.7500000000582
4,8,4,1.0000000000727596,0,357.24999999992724
4,8,5,0,0,358.25
4,8,6,0,0,358.25
4,8,7,0,0,358.25
4,8,8,0,0,358.25
4,8,9,0,0,358.25
4,8,10,101.99999999950523,50.00000000030195,206.2500000001928
4,9,1,80.74999999983993,84.00000000012005,193.50000000004002
4,9,2,68.25000000016371,7.000000000065484,282.9999999997708
4,9,3,74.00000000007276,0,284.24999999992724
4,9,4,213.9999999998763,21.500000000058208,122.75000000006548
4,9,5,64.99999999986903,17.500000000116415,275.75000000001455
4,9,6,153.99999999982538,26.999999999978172,177.25000000019645
4,9,7,69.00000000003638,0,289.2499999999636
4,9,8,114.49999999991996,32.99999999997817,210.75000000010186
4,9,9,222.50000000006548,14.999999999985448,120.74999999994907
4,9,10,0,0,358.25
4,10,1,5.000000000145519,1.9999999999199645,351.2499999999345
4,10,2,127.00000000014552,52.00000000002183,179.24999999983265
4,10,3,16.74999999985448,1.0000000000727596,340.50000000007276
4,10,4,336.2499999999418,14.999999999992724,7.000000000065484
4,10,5,128.00000000004366,19.00000000003638,211.24999999991996
4,10,6,3.000000000014552,17.000000000116415,338.24999999986903
4,10,7,0,0,358.25
4,10,8,0.9999999998690328,0,357.25000000013097
4,10,9,1.0000000000654836,0.9999999998617568,356.25000000007276
4,10,10,0,0,358.25
4,11,1,0,0,358.25
4,11,2,0,0,358.25
4,11,3,0,0,358.25
4,11,4,0,0,358.25
4,11,5,0,0,358.25
4,11,6,0,0,358.25
4,11,7,0,0,358.25
4,11,8,0,0,358.25
4,11,9,0,0,358.25
4,11,10,0,0,358.25
4,12,1,179.2500000001819,11.999999999781721,167.00000000003638
4,12,2,252.25000000002183,32.999999999970896,73.00000000000728
4,12,3,241.50000000028376,7.9999999999199645,108.74999999979627
4,12,4,0,0,358.25
4,12,5,165.0000000000582,0,193.2499999999418
4,12,6,97.00000000019645,10.999999999912689,250.24999999989086
4,12,7,2.999999999992724,10.000000000058208,345.24999999994907
4,12,8,174.9999999999418,29.999999999978172,153.25000000008004
4,12,9,263.99999999992724,0,94.25000000007276
4,12,10,163.4999999998472,17.00000000012369,177.7500000000291
4,13,1,136.50000000008004,3,218.74999999991996
4,13,2,0,0,358.25
4,13,3,1.9999999999272404,9.250000000014552,347.0000000000582
4,13,4,234.49999999986176,60.750000000189175,62.99999999994907
4,13,5,89.50000000004366,0,268.74999999995634
4,13,6,0,0,358.25
4,13,7,0,0,358.25
4,13,8,0,0,358.25
4,13,9,0,0,358.25
4,13,10,0,0,358.25
4,14,1,0,0,358.25
4,14,2,0,0,358.25
4,14,3,0,0,358.25
4,14,4,0,0,358.25
4,14,5,0,0,358.25
4,14,6,0,0,358.25
4,14,7,0,0,358.25
4,14,8,0,0,358.25
4,14,9,257.9999999999709,4,96.24999999995634
4,14,10,99.99999999977445,35.00000000010186,223.2500000001237
4,15,1,77.00000000005821,71.99999999994179,209.25
4,15,2,0,0,358.25
4,15,3,168.24999999975262,23.00000000012369,167.0000000001237
4,15,4,17.750000000058208,0,340.4999999999418
4,15,5,0,0,358.25
4,15,6,217.9999999999418,42.00000000016735,98.24999999989086
4,15,7,7.9999999999126885,16.00000000005093,334.2500000000364
4,15,8,0,0,358.25
4,15,9,8,6.000000000218279,344.2500000000873
4,15,10,178.99999999996362,71.00000000008004,108.24999999995634
4,16,1,12.000000000174623,1.9999999999490683,344.2499999998763
4,16,2,3.999999999861757,0,354.25000000013824
4,16,3,0,0,358.25
4,16,4,0,0,358.25
4,16,5,0,0,358.25
4,16,6,0,0,358.25
4,16,7,0,0,358.25
4,16,8,0,0,358.25
4,16,9,0,0,358.25
4,16,10,0,0,358.25
4,17,1,0,0,358.25
4,17,2,0,0,358.25
4,17,3,0,0,358.25
4,17,4,0,0,358.25
4,17,5,0,0,358.25
4,17,6,0,0,358.25
4,17,7,119.24999999999272,11.999999999985448,227.00000000002183
4,17,8,91.75000000008731,0,266.4999999999127
4,17,9,1.9999999999417923,43.00000000002183,313.2500000000364
4,17,10,163.00000000016735,20.999999999985448,174.2499999998472
4,18,1,81.99999999993452,11.999999999992724,264.25000000007276
4,18,2,4,11.999999999985448,342.2499999999418
4,18,3,180.75000000006548,1.0000000000727596,176.49999999986176
4,18,4,130.25,25.000000000043656,202.99999999995634
4,18,5,0,0,358.25
4,18,6,0,0,358.25
4,18,7,0,0,358.25
4,18,8,0,0,358.25
4,18,9,0,0,358.25
4,18,10,0,0,358.25
4,19,1,0,0,358.25
4,19,2,0,0,358.25
4,19,3,0,0,358.25
4,19,4,0,0,358.25
4,19,5,0,0,358.25
4,19,6,0,0,358.25
4,19,7,0,0,358.25
4,19,8,0,0,358.25
4,19,9,0,0,358.25
4,19,10,0,0,358.25
4,20,1,32.250000000116415,10,316.0000000000291
4,20,2,66.75,26.000000000116415,265.4999999999127
4,20,3,140,18.000000000189175,200.24999999981083
4,20,4,0,0,358.25
4,20,5,104.0000000000291,0,254.2499999999709
4,20,6,0,0,358.25
4,20,7,0,0,358.25
4,20,8,0,0,358.25
4,20,9,0,0,358.25
4,20,10,0,0,358.25
4,21,1,0,0,358.25
4,21,2,0,0,358.25
4,21,3,0,0,358.25
4,21,4,0,0,358.25
4,21,5,0,0,358.25
4,21,6,0,0,358.25
4,21,7,0,0,358.25
4,21,8,0,0,358.25
4,21,9,0,0,358.25
4,21,10,0,0,358.25
4,22,1,0,0,358.25
4,22,2,22.499999999810825,23.000000000116415,312.75000000007276
4,22,3,3.499999999679858,127.00000000016007,227.75000000016007
4,22,4,163.99999999998545,11.999999999985448,182.2500000000291
4,22,5,10.999999999912689,16.000000000058208,331.2500000000291
4,22,6,0,0,358.25
4,22,7,0,0,358.25
4,22,8,0,0,358.25
4,22,9,0,0,358.25
4,22,10,0,0,358.25
4,23,1,0,0,358.25
4,23,2,0,0,358.25
4,23,3,0,0,358.25
4,23,4,161.4999999999709,25.000000000058208,171.7499999999709
4,23,5,31.25000000008731,6,320.9999999999127
4,23,6,165.25000000007276,31.000000000043656,161.99999999988358
4,23,7,0,0,358.25
4,23,8,91,0,267.2500000000291
4,23,9,0,0,358.25
4,23,10,0,0,358.25
5,0,1,0.9999999998612452,5.0000000001334115,352.25000000000534
5,0,2,0,0,358.25
5,0,3,0,0,358.25
5,0,4,247.99999999970964,29.00000000010573,81.25000000018463
5,0,5,4.999999999929287,2.9999999999972715,350.25000000007344
5,0,6,32.00000000010232,16.999999999918828,309.24999999997885
5,0,7,2.9999999999968168,0,355.2500000000032
5,0,8,0,0,358.25
5,0,9,0,0,358.25
5,0,10,0,0,358.25
5,1,1,0,0,358.25
5,1,2,0,0,358.25
5,1,3,0,0,358.25
5,1,4,0,0,358.25
5,1,5,0,0,358.25
5,1,6,0,0,358.25
5,1,7,0,0,358.25
5,1,8,0,0,358.25
5,1,9,0,0,358.25
5,1,10,0,0,358.25
5,2,1,0,0,358.25
5,2,2,0,0,358.25
5,2,3,59.74999999993179,26.00000000011096,272.49999999995725
5,2,4,34.25000000006003,11.999999999778083,312.0000000001619
5,2,5,0,1.0000000000709406,357.24999999992906
5,2,6,0,0,358.25
5,2,7,17.749999999903594,38.00000000010186,302.49999999999454
